# 
# Header Description:
# 
# Version: v3.1.1.2 Platform: 14 Manufacturer: samsung Model: SM-M055F GNSS Hardware Model Name: MediaTek,MT6631,MTK_MNLD_default,MNL_VER_default
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2,CalibrationAccuracy
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2,CalibrationAccuracy
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec,CalibrationAccuracy
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec,CalibrationAccuracy
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT,CalibrationAccuracy
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT,CalibrationAccuracy
# 
# Pressure,utcTimeMillis,elapsedRealtimeNanos,PressureHpa,CalibrationAccuracy
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg,CalibrationAccuracy
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
# GameRotationVector,utcTimeMillis,elapsedRealtimeNanos,x,y,z,w
# 
Status,1769597333000,58,47,5,20,1561097980,36.80,108.0,21.0,1,0,0,31.8
Status,1769597333000,58,48,5,59,1561097980,0.00,99.0,21.0,0,0,0,0.0
Status,1769597333000,58,49,5,19,1561097980,38.20,158.0,20.0,1,0,0,33.2
Status,1769597333000,58,50,5,1,1561097980,32.90,96.0,17.0,1,0,0,27.900002
Status,1769597333000,58,51,5,39,1561097980,0.00,163.0,16.0,0,0,0,0.0
Status,1769597333000,58,52,5,30,1561097980,0.00,45.0,12.0,0,0,0,0.0
Status,1769597333000,58,53,5,26,1561097980,0.00,322.0,5.0,0,0,0,0.0
Status,1769597333000,58,54,5,4,1561097980,0.00,91.0,2.0,0,0,0,0.0
Status,1769597333000,58,55,4,194,1575420030,41.00,98.0,27.0,1,0,0,36.0
Status,1769597333000,58,56,4,195,1575420030,0.00,51.0,25.0,0,0,0,0.0
Status,1769597333000,58,57,4,199,1575420030,0.00,139.0,20.0,0,0,0,0.0
Accel,1769597334141,61460889875376,-1.9230001,-0.91005003,7.8019505,3
Accel,1769597334146,61460894648301,-1.99995,-0.87105006,7.8600006,3
Fix,GPS,12.9889000000,80.2298966667,-66.10000000000001,0.38398278,1.9,137.84,1769597334000,0.9,74.0,61460734000000,15.6,0,,,
Accel,1769597334151,61460899423226,-2.019,-0.87105006,8.568001,3
Accel,1769597334156,61460904198147,-2.05695,-0.85200006,8.62605,3
Accel,1769597334160,61460908969530,-2.05695,-0.87105006,9.238951,3
Accel,1769597334165,61460913740917,-2.0760002,-0.85200006,9.295951,3
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,24,0.0,16431,298151924412686,487,23.707000732421875,-425.7936145735616,0.14999,16,0.0,0.0,1575420030,,,,0,8.185864919034298,1,6.0,23.707000732421875,0.0,0.0,0.0,66.7128,I,61460734000000,,21884662.357945,14946030.846436478,3159235.8893287675,146.2384376123604,550.9022353315256,-3060.14222779725,-43485.88252349482,0.00508402322884649,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,21,0.0,16431,298151928636733,51,37.426998138427734,-983.6177738431817,0.14999,16,0.0,0.0,1575420030,,,,0,25.031719656571063,1,6.0,37.426998138427734,0.0,0.0,0.0,66.7128,I,61460734000000,,-1251897.717647614,25054350.36453385,-8680708.031972406,-565.7095167241584,982.3914934202833,2916.5839700305487,116596.09068185175,0.0019834608683595434,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,13,0.0,16431,298151916844165,58,32.64400100708008,-469.24645000577533,0.14999,16,0.0,0.0,1575420030,,,,0,19.677900846209603,1,6.0,32.64400100708008,0.0,0.0,0.0,66.7128,I,61460734000000,,9137256.526982129,13519673.881914258,-21276650.274433494,-2610.3822948185743,319.38154975175684,-904.686330971906,206387.6893307467,0.0006054849945940077,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,22,0.0,16431,298151926904653,58,32.64400100708008,-283.12386027320883,0.14999,16,0.0,0.0,1575420030,,,,0,19.677900846209603,1,6.0,32.64400100708008,0.0,0.0,0.0,66.7128,I,61460734000000,,-10654280.456302032,24422737.197854463,-1843284.0158597776,-152.84885577765976,-348.8647927921535,-3135.901113805057,-16044.855732198299,0.0019224155530537246,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,25,0.0,17455,298151909893142,235,26.399999618530273,-201.49400715365007,0.14999,16,0.0,0.0,1575420030,,,,0,12.845071679437568,6,6.0,26.399999618530273,0.0,0.0,7.9503446104795605,66.7128,I,61460734000000,,-18223252.739436824,20636418.378090046,-10890480.197006116,516.2619179579822,-962.9568409079562,-2689.06458659807,6566.581338817456,0.000040079573409457225,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,15,0.0,17455,298151918683291,74,29.299999237060547,-743.8887224403396,0.14999,16,0.0,0.0,1575420030,,,,0,16.139770254566947,6,6.0,29.299999237060547,0.0,0.0,7.9503446104795605,66.7128,I,61460734000000,,17658606.597167335,23672068.39268178,-1854532.1834315727,246.33075556133167,58.95995880976663,3077.582830302511,-69468.82803922567,-0.0008724708604859188,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,14,0.0,16431,298151924407907,51,37.93000030517578,-48.86305737517955,0.14999,16,0.0,0.0,1575420030,,,,0,25.57710958005967,1,6.0,37.93000030517578,0.0,0.0,0.0,66.7128,I,61460734000000,,-12862877.722386537,21368777.875140786,-8610708.62355112,-6.685124207166552,-1165.986962075513,-2886.2709330003213,219298.4582214241,0.000020764797227457166,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,194,0.0,16431,298151871249753,51,36.0,-789.4827333588647,0.14999,16,0.0,0.0,1575420030,,,,0,23.596682424706145,4,6.0,36.0,0.0,,0.0,,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,5,0.0,16431,298151922632251,51,38.025001525878906,-1179.656308556477,0.14999,16,0.0,0.0,1575420030,,,,0,25.682195348960196,1,6.0,38.025001525878906,0.0,0.0,0.0,66.7128,I,61460734000000,,6613397.952391092,20021784.384601984,-16297076.178527882,-602.3385444999773,1949.5761520883957,2177.0406300349628,-68351.6640592006,0.0001642663119127974,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,9,0.0,16905,298137876664134,316,27.399999618530273,-280.87274169921875,0.14999,16,0.0,0.0,1561097980,,,,0,11.267608681008209,5,6.0,27.399999618530273,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,5528531.445566207,35565472.24117157,-20742560.738574404,352.05507659126874,-1235.6495174393613,-2004.9739368591001,77524.23673581432,0.008927064467570744,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,5,0.0,16905,298137877693781,316,22.299999237060547,-540.5762939453125,0.14999,16,0.0,0.0,1561097980,,,,0,7.519629219106294,5,6.0,22.299999237060547,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,21783927.10769282,35969007.007502556,-2358278.624411432,-7.788782001762229,9.488263920721693,24.735018730049397,-203744.76809804593,0.0059710959903895855,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,2,0.0,16905,298137880741214,235,24.577999114990234,-548.0068359375,0.14999,16,0.0,0.0,1561097980,,,,0,10.72325436243417,5,6.0,24.577999114990234,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,4390280.199236619,41813930.04268444,-2628227.282550687,-9.051701052203953,7.7619602982908305,105.82620932111178,249414.91473608595,0.005696117179468274,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,6,0.0,16905,298137871462767,74,31.0,-275.9886474609375,0.14999,16,0.0,0.0,1561097980,,,,0,18.082790068326062,5,6.0,31.0,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-1210379.9749515615,31870303.57013101,-27261408.70188408,2.0103524801281765,-1283.5867596260175,-1507.966562045943,6323.575376498971,-0.007608210403304838,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,13,0.0,32995,49733935747691,316,5.0,-327.0702229845984,0.14999,16,0.0,0.0,1600875010,,,,0,10.835505458776385,3,6.0,25.0,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,1,0.0,32995,49733922283302,58,5.0,-926.454210878967,0.14999,16,0.0,0.0,1602562560,,,,0,19.76864977239213,3,6.0,33.0,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,24,0.0,32995,49733930485177,797,5.0,-236.43890721109514,0.14999,16,0.0,0.0,1603124990,,,,0,0.0,3,6.0,16.0,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,17,0.0,32995,49733926835753,235,36.400001525878906,-688.66993172366,0.14999,16,0.0,0.0,1604249980,,,,0,15.356770412816283,3,6.0,36.400001525878906,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,12,0.0,32995,49733926259219,51,5.0,168.71886053697028,0.14999,16,0.0,0.0,1601437440,,,,0,23.92249238434291,3,6.0,37.0,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,2,0.0,32995,49733918939737,235,5.0,-908.5295735774364,0.14999,16,0.0,0.0,1599750020,,,,0,14.79420764055366,3,6.0,27.0,0.0,0.0,123.81109413041104,66.7128,I,61460734000000,,,,,,,,,,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,13,0.0,16905,298137876197733,42,38.70000076293945,-799.349365234375,0.14999,16,0.0,0.0,1561097980,,,,0,26.37227897996152,5,6.0,38.70000076293945,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-8931949.888868779,40371876.42749741,-8750471.74924486,1292.0407694231621,861.4744709729194,2575.906021123215,-89544.3182808304,-0.0048849892627913505,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,1,0.0,16905,298137866895818,235,27.899999618530273,-539.7832641601562,0.14999,16,0.0,0.0,1561097980,,,,0,14.625544289816402,5,6.0,27.899999618530273,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-34392520.52061191,24401068.574094813,-2507.7506840834394,-0.99402732682438,3.389213528556411,96.4718328399571,-66837.14201473554,0.0011602561571635306,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,3,0.0,16905,298137877812479,235,28.200000762939453,-548.2799072265625,0.14999,16,0.0,0.0,1561097980,,,,0,14.976810088257974,5,6.0,28.200000762939453,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-14765508.104117045,39466623.81334659,-647983.017423234,-2.147099339511442,-0.3653856542618996,89.70862515219778,261312.98185481862,-0.0067399337131064385,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,19,0.0,16905,298137915851053,58,33.20000076293945,-921.0996704101562,0.14999,16,0.0,0.0,1561097980,,,,0,20.549094147207786,5,6.0,33.20000076293945,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-5451895.538351013,20787355.294478465,-17760259.888681855,-1527.1953444285778,1341.702941704588,2039.4150455770896,-290116.0153566958,-0.0013663192512467504,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,36,0.0,16905,298137926603243,235,26.5,-205.3898468017578,0.14999,16,0.0,0.0,1561097980,,,,0,12.92532849564943,5,6.0,26.5,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,2888819.4762388533,27384824.064079624,-4572427.886060945,-285.9290950389148,-472.0707894781789,-2999.4807132560386,91071.89833457716,-0.0004427813837537542,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,35,0.0,16905,298137919548670,797,19.399999618530273,-624.2332763671875,0.14999,16,0.0,0.0,1561097980,,,,0,3.2477117283102475,5,6.0,19.399999618530273,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,22617738.569136307,13185279.292558003,9589852.174780646,-1104.6809439258116,-128.5555780263151,2779.8310910214027,-74617.96659242144,-0.004365918503026478,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,20,0.0,16905,298137916178603,58,31.774999618530273,-760.205322265625,0.14999,16,0.0,0.0,1561097980,,,,0,20.563025007672874,5,6.0,31.774999618530273,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-18926221.629996654,20194692.31764417,-3404080.1615227014,-322.3010526690748,224.95589436086766,3122.3710378079318,-289184.5081743319,-0.0033334713079966605,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,8,0.0,16905,298137875642962,74,29.600000381469727,-808.179931640625,0.14999,16,0.0,0.0,1561097980,,,,0,16.480625354554377,5,6.0,29.600000381469727,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-13573016.912623709,39885148.495046824,-3818590.1241071234,1469.3491707560347,760.4973816646361,2696.015488335601,-187181.20747704827,0.00558048629318364,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Raw,1769597334000,120787000000,18,42.92476157962593,-1453632431212999936,0.0,42.92476157962593,-1801.0918109933868,0.0,0,16,0.0,16905,298137870233738,316,23.899999618530273,-274.3621826171875,0.14999,16,0.0,0.0,1561097980,,,,0,9.716393833622256,5,6.0,23.899999618530273,0.0,0.0,148.76394057779783,66.7128,I,61460734000000,,-2664590.9325938374,30338008.80062987,-28557234.613583177,-92.63474438076537,-1335.0057482537713,-1410.1698618927599,-256387.10398803555,0.0016808309592306614,0.000000017695128917694092,-0.000000007450580596923828,-0.000000059604644775390625,0.00000011920928955078125,131072.0,-131072.0,65536.0,-262144.0
Accel,1769597334170,61460918515212,-2.05695,-0.87105006,9.889951,3
Accel,1769597334175,61460923289479,-2.0760002,-0.85200006,9.92805,3
Nav,17,769,1,3,12,12,-82,-126,37,-32,38,12,13,1,-41,114
Accel,1769597334180,61460928064094,-2.05695,-0.88995004,9.967051,3
Accel,1769597334184,61460932838709,-2.05695,-0.88995004,10.618051,3
Accel,1769597334189,61460937612252,-1.99995,-0.9289501,10.618051,3
Accel,1769597334194,61460942385791,-1.9810501,-0.9289501,10.656,3
Accel,1769597334199,61460947159023,-1.9420501,-0.9670501,10.656,3
Accel,1769597334203,61460951932254,-1.9230001,-0.9480001,10.695001,3
Accel,1769597334208,61460956703854,-1.8460501,-0.9670501,10.695001,3
Accel,1769597334213,61460961475431,-1.8270001,-0.9480001,10.71405,3
Accel,1769597334218,61460966250356,-1.7700001,-0.9670501,10.695001,3
Accel,1769597334223,61460971025277,-1.7320501,-0.9289501,10.71405,3
Accel,1769597334227,61460975800521,-1.08,-0.91005003,10.656,3
Accel,1769597334232,61460980575752,-1.09905,-0.83295006,10.618051,3
Accel,1769597334237,61460985349713,-1.08,-0.795,10.005,3
Accel,1769597334242,61460990123676,-1.08,-0.71805006,10.005,3
Accel,1769597334246,61460994898894,-1.04205,-0.18195,9.948001,3
Accel,1769597334251,61460999674123,-1.04205,-0.16305001,9.909,3
Accel,1769597334256,61461004448276,-1.00395,-0.18195,9.238951,3
Accel,1769597334261,61461009222431,-0.98505,-0.16305001,9.258,3
Accel,1769597334265,61461013995253,-0.94605005,-0.18195,9.220051,3
Accel,1769597334270,61461018768060,-0.94605005,-0.18195,9.201,3
Accel,1769597334275,61461023542523,-0.90795004,-0.22005,9.12405,3
Accel,1769597334280,61461028316984,-0.92700005,-0.23895001,9.085951,3
Accel,1769597334285,61461033091065,-0.90795004,-0.29700002,9.009001,3
Accel,1769597334289,61461037865182,-0.92700005,-0.31605002,8.97105,3
Accel,1769597334294,61461042639335,-0.90795004,-0.37305,8.913,3
Accel,1769597334299,61461047413490,-0.92700005,-0.39195,8.89395,3
Accel,1769597334304,61461052187045,-0.92700005,-0.46905002,8.856,3
Accel,1769597334308,61461056960622,-0.94605005,-0.507,8.856,3
Accel,1769597334313,61461061733507,-0.94605005,-0.58395004,8.83695,3
Accel,1769597334318,61461066506392,-0.98505,-1.1200501,8.856,3
Accel,1769597334323,61461071281672,-0.96495,-1.1389501,8.856,3
Accel,1769597334328,61461076056939,-0.98505,-1.1389501,8.89395,3
Accel,1769597334332,61461080831539,-0.96495,-1.17795,8.913,3
Accel,1769597334337,61461085606156,-0.98505,-1.17795,8.97105,3
Accel,1769597334342,61461090382888,-0.96495,-1.21605,8.98995,3
Accel,1769597334347,61461095159617,-0.98505,-1.21605,9.066,3
Accel,1769597334351,61461099935655,-0.96495,-1.2540001,9.603001,3
Accel,1769597334356,61461104711694,-0.98505,-1.2540001,9.62205,3
Accel,1769597334361,61461109486310,-0.96495,-1.2930001,9.603001,3
Accel,1769597334366,61461114260925,-0.98505,-1.2930001,9.62205,3
Accel,1769597334371,61461119033834,-0.96495,-1.33095,9.603001,3
Accel,1769597334375,61461123806757,-0.98505,-1.3120501,9.62205,3
Accel,1769597334380,61461128582298,-0.96495,-1.33095,9.603001,3
Accel,1769597334385,61461133357835,-0.98505,-1.3120501,9.603001,3
Accel,1769597334390,61461138132756,-0.96495,-1.33095,9.5449505,3
Accel,1769597334394,61461142907681,-0.98505,-1.3120501,9.526051,3
Accel,1769597334399,61461147683951,-0.96495,-1.33095,9.450001,3
Accel,1769597334404,61461152460218,-0.98505,-1.3120501,8.913,3
Accel,1769597334409,61461157234885,-0.94605005,-1.33095,8.89395,3
Accel,1769597334414,61461162009540,-0.96495,-1.3120501,8.89395,3
Accel,1769597334418,61461166785388,-0.92700005,-1.3120501,8.83695,3
Accel,1769597334423,61461171561233,-0.92700005,-1.2739501,8.817,3
Accel,1769597334428,61461176337069,-0.90795004,-1.2739501,8.740951,3
Accel,1769597334433,61461181112916,-0.90795004,-1.2349501,8.703,3
Accel,1769597334437,61461185888146,-0.88905007,-1.21605,8.644951,3
Accel,1769597334442,61461190663377,-0.90795004,-1.1590501,8.62605,3
Accel,1769597334447,61461195439344,-0.88905007,-1.1389501,8.568001,3
Accel,1769597334452,61461200215305,-0.90795004,-1.0819501,8.568001,3
Accel,1769597334456,61461204986994,-0.90795004,-1.06305,8.54895,3
Accel,1769597334461,61461209758689,-0.92700005,-1.02495,8.587951,3
Accel,1769597334466,61461214531470,-0.92700005,-1.02495,8.607,3
Accel,1769597334471,61461219304275,-0.94605005,-0.98595005,8.68305,3
Accel,1769597334476,61461224077044,-0.94605005,-1.005,9.315001,3
Accel,1769597334480,61461228849815,-0.96495,-0.98595005,9.354,3
Accel,1769597334485,61461233626090,-0.94605005,-1.005,9.373051,3
Accel,1769597334490,61461238402357,-0.96495,-0.98595005,10.005,3
Accel,1769597334495,61461243175153,-0.94605005,-1.005,9.98595,3
Accel,1769597334499,61461247947964,-0.96495,-0.98595005,10.005,3
Accel,1769597334504,61461252723773,-0.94605005,-1.005,9.98595,3
Accel,1769597334509,61461257499578,-0.98505,-0.98595005,10.005,3
Accel,1769597334514,61461262273717,-0.96495,-1.005,9.98595,3
Accel,1769597334519,61461267047872,-1.00395,-0.98595005,10.005,3
Accel,1769597334523,61461271822681,-1.023,-1.005,9.967051,3
Accel,1769597334528,61461276597488,-1.04205,-0.98595005,9.92805,3
Accel,1769597334533,61461281371323,-1.023,-0.98595005,9.852,3
Accel,1769597334538,61461286145170,-1.04205,-0.9480001,9.258,3
Accel,1769597334542,61461290917323,-1.023,-0.9289501,9.220051,3
Accel,1769597334547,61461295689478,-1.023,-0.87105006,9.201,3
Accel,1769597334552,61461300463734,-0.98505,-0.85200006,9.12405,3
Accel,1769597334557,61461305238003,-0.96495,-0.81405,9.085951,3
Accel,1769597334562,61461310009231,-0.88905007,-0.795,9.009001,3
Accel,1769597334566,61461314780464,-0.87000006,-0.73695004,8.97105,3
Accel,1769597334571,61461319554047,-0.81195,-0.71805006,8.39595,3
Accel,1769597334576,61461324327622,-0.79305005,-0.67995006,8.415,3
