x,y,z,floor,point_type
138.466,-316.44,4.0,1,wall_halo
138.466,-316.44,7.0,2,wall_halo
138.466,-316.44,10.0,3,wall_halo
138.466,-316.44,13.0,4,wall_halo
138.466,-316.44,16.0,5,wall_halo
138.466,-316.44,19.0,6,wall_halo
133.783,-314.535,1.0,0,wall_halo
133.783,-314.535,4.0,1,wall_halo
133.783,-314.535,7.0,2,wall_halo
133.783,-314.535,10.0,3,wall_halo
133.783,-314.535,13.0,4,wall_halo
133.783,-314.535,16.0,5,wall_halo
133.783,-314.535,19.0,6,wall_halo
129.1,-312.63,1.0,0,wall_halo
129.1,-312.63,4.0,1,wall_halo
129.1,-312.63,7.0,2,wall_halo
129.1,-312.63,10.0,3,wall_halo
129.1,-312.63,13.0,4,wall_halo
129.1,-312.63,16.0,5,wall_halo
129.1,-312.63,19.0,6,wall_halo
124.417,-310.725,1.0,0,wall_halo
124.417,-310.725,4.0,1,wall_halo
124.417,-310.725,7.0,2,wall_halo
124.417,-310.725,10.0,3,wall_halo
124.417,-310.725,13.0,4,wall_halo
124.417,-310.725,16.0,5,wall_halo
124.417,-310.725,19.0,6,wall_halo
119.733,-308.82,1.0,0,wall_halo
119.733,-308.82,4.0,1,wall_halo
119.733,-308.82,7.0,2,wall_halo
119.733,-308.82,10.0,3,wall_halo
119.733,-308.82,13.0,4,wall_halo
119.733,-308.82,16.0,5,wall_halo
119.733,-308.82,19.0,6,wall_halo
115.05,-306.915,1.0,0,wall_halo
115.05,-306.915,4.0,1,wall_halo
115.05,-306.915,7.0,2,wall_halo
115.05,-306.915,10.0,3,wall_halo
115.05,-306.915,13.0,4,wall_halo
115.05,-306.915,16.0,5,wall_halo
115.05,-306.915,19.0,6,wall_halo
110.367,-305.01,1.0,0,wall_halo
110.367,-305.01,4.0,1,wall_halo
110.367,-305.01,7.0,2,wall_halo
110.367,-305.01,10.0,3,wall_halo
110.367,-305.01,13.0,4,wall_halo
110.367,-305.01,16.0,5,wall_halo
110.367,-305.01,19.0,6,wall_halo
103.129,-309.462,1.0,0,wall_halo
103.129,-309.462,4.0,1,wall_halo
103.129,-309.462,7.0,2,wall_halo
103.129,-309.462,10.0,3,wall_halo
103.129,-309.462,13.0,4,wall_halo
103.129,-309.462,16.0,5,wall_halo
103.129,-309.462,19.0,6,wall_halo
100.994,-318.608,1.0,0,wall_halo
100.994,-318.608,4.0,1,wall_halo
100.994,-318.608,7.0,2,wall_halo
100.994,-318.608,10.0,3,wall_halo
100.994,-318.608,13.0,4,wall_halo
100.994,-318.608,16.0,5,wall_halo
100.994,-318.608,19.0,6,wall_halo
101.086,-327.529,1.0,0,wall_halo
101.086,-327.529,4.0,1,wall_halo
101.086,-327.529,7.0,2,wall_halo
101.086,-327.529,10.0,3,wall_halo
101.086,-327.529,13.0,4,wall_halo
101.086,-327.529,16.0,5,wall_halo
101.086,-327.529,19.0,6,wall_halo
280.404,-148.514,1.0,0,wall_halo
280.404,-148.514,4.0,1,wall_halo
280.404,-148.514,7.0,2,wall_halo
280.404,-148.514,10.0,3,wall_halo
280.404,-148.514,13.0,4,wall_halo
280.404,-148.514,16.0,5,wall_halo
280.404,-148.514,19.0,6,wall_halo
280.236,-143.319,1.0,0,wall_halo
280.236,-143.319,4.0,1,wall_halo
280.236,-143.319,7.0,2,wall_halo
280.236,-143.319,10.0,3,wall_halo
280.236,-143.319,13.0,4,wall_halo
280.236,-143.319,16.0,5,wall_halo
280.236,-143.319,19.0,6,wall_halo
280.067,-138.124,1.0,0,wall_halo
280.067,-138.124,4.0,1,wall_halo
280.067,-138.124,7.0,2,wall_halo
280.067,-138.124,10.0,3,wall_halo
280.067,-138.124,13.0,4,wall_halo
280.067,-138.124,16.0,5,wall_halo
280.067,-138.124,19.0,6,wall_halo
279.898,-132.929,1.0,0,wall_halo
279.898,-132.929,4.0,1,wall_halo
279.898,-132.929,7.0,2,wall_halo
279.898,-132.929,10.0,3,wall_halo
279.898,-132.929,13.0,4,wall_halo
279.898,-132.929,16.0,5,wall_halo
279.898,-132.929,19.0,6,wall_halo
279.73,-127.735,1.0,0,wall_halo
279.73,-127.735,4.0,1,wall_halo
279.73,-127.735,7.0,2,wall_halo
279.73,-127.735,10.0,3,wall_halo
279.73,-127.735,13.0,4,wall_halo
279.73,-127.735,16.0,5,wall_halo
279.73,-127.735,19.0,6,wall_halo
279.561,-122.54,1.0,0,wall_halo
279.561,-122.54,4.0,1,wall_halo
279.561,-122.54,7.0,2,wall_halo
279.561,-122.54,10.0,3,wall_halo
279.561,-122.54,13.0,4,wall_halo
279.561,-122.54,16.0,5,wall_halo
279.561,-122.54,19.0,6,wall_halo
279.393,-117.345,1.0,0,wall_halo
279.393,-117.345,4.0,1,wall_halo
279.393,-117.345,7.0,2,wall_halo
279.393,-117.345,10.0,3,wall_halo
279.393,-117.345,13.0,4,wall_halo
279.393,-117.345,16.0,5,wall_halo
279.393,-117.345,19.0,6,wall_halo
279.224,-112.15,1.0,0,wall_halo
279.224,-112.15,4.0,1,wall_halo
279.224,-112.15,7.0,2,wall_halo
279.224,-112.15,10.0,3,wall_halo
279.224,-112.15,13.0,4,wall_halo
279.224,-112.15,16.0,5,wall_halo
279.224,-112.15,19.0,6,wall_halo
279.056,-106.955,1.0,0,wall_halo
279.056,-106.955,4.0,1,wall_halo
279.056,-106.955,7.0,2,wall_halo
279.056,-106.955,10.0,3,wall_halo
279.056,-106.955,13.0,4,wall_halo
279.056,-106.955,16.0,5,wall_halo
279.056,-106.955,19.0,6,wall_halo
278.887,-101.76,1.0,0,wall_halo
278.887,-101.76,4.0,1,wall_halo
278.887,-101.76,7.0,2,wall_halo
278.887,-101.76,10.0,3,wall_halo
278.887,-101.76,13.0,4,wall_halo
278.887,-101.76,16.0,5,wall_halo
278.887,-101.76,19.0,6,wall_halo
278.719,-96.565,1.0,0,wall_halo
278.719,-96.565,4.0,1,wall_halo
278.719,-96.565,7.0,2,wall_halo
278.719,-96.565,10.0,3,wall_halo
278.719,-96.565,13.0,4,wall_halo
278.719,-96.565,16.0,5,wall_halo
278.719,-96.565,19.0,6,wall_halo
278.55,-91.37,1.0,0,wall_halo
278.55,-91.37,4.0,1,wall_halo
278.55,-91.37,7.0,2,wall_halo
278.55,-91.37,10.0,3,wall_halo
278.55,-91.37,13.0,4,wall_halo
278.55,-91.37,16.0,5,wall_halo
278.55,-91.37,19.0,6,wall_halo
278.213,-80.98,1.0,0,wall_halo
278.213,-80.98,4.0,1,wall_halo
278.213,-80.98,7.0,2,wall_halo
278.213,-80.98,10.0,3,wall_halo
278.213,-80.98,13.0,4,wall_halo
278.213,-80.98,16.0,5,wall_halo
278.213,-80.98,19.0,6,wall_halo
278.044,-75.786,1.0,0,wall_halo
278.044,-75.786,4.0,1,wall_halo
278.044,-75.786,7.0,2,wall_halo
278.044,-75.786,10.0,3,wall_halo
278.044,-75.786,13.0,4,wall_halo
278.044,-75.786,16.0,5,wall_halo
278.044,-75.786,19.0,6,wall_halo
272.597,-70.844,1.0,0,wall_halo
272.597,-70.844,4.0,1,wall_halo
272.597,-70.844,7.0,2,wall_halo
272.597,-70.844,10.0,3,wall_halo
272.597,-70.844,13.0,4,wall_halo
272.597,-70.844,16.0,5,wall_halo
272.597,-70.844,19.0,6,wall_halo
267.0,-70.993,1.0,0,wall_halo
267.0,-70.993,4.0,1,wall_halo
267.0,-70.993,7.0,2,wall_halo
267.0,-70.993,10.0,3,wall_halo
267.0,-70.993,13.0,4,wall_halo
267.0,-70.993,16.0,5,wall_halo
267.0,-70.993,19.0,6,wall_halo
261.402,-71.141,1.0,0,wall_halo
261.402,-71.141,4.0,1,wall_halo
261.402,-71.141,7.0,2,wall_halo
261.402,-71.141,10.0,3,wall_halo
261.402,-71.141,13.0,4,wall_halo
261.402,-71.141,16.0,5,wall_halo
261.402,-71.141,19.0,6,wall_halo
255.158,-74.685,1.0,0,wall_halo
255.158,-74.685,4.0,1,wall_halo
255.158,-74.685,7.0,2,wall_halo
255.158,-74.685,10.0,3,wall_halo
255.158,-74.685,13.0,4,wall_halo
255.158,-74.685,16.0,5,wall_halo
255.158,-74.685,19.0,6,wall_halo
252.41,-79.219,1.0,0,wall_halo
252.41,-79.219,4.0,1,wall_halo
252.41,-79.219,7.0,2,wall_halo
252.41,-79.219,10.0,3,wall_halo
252.41,-79.219,13.0,4,wall_halo
252.41,-79.219,16.0,5,wall_halo
252.41,-79.219,19.0,6,wall_halo
249.662,-83.752,1.0,0,wall_halo
249.662,-83.752,4.0,1,wall_halo
249.662,-83.752,7.0,2,wall_halo
249.662,-83.752,10.0,3,wall_halo
249.662,-83.752,13.0,4,wall_halo
249.662,-83.752,16.0,5,wall_halo
249.662,-83.752,19.0,6,wall_halo
246.913,-88.286,1.0,0,wall_halo
246.913,-88.286,4.0,1,wall_halo
246.913,-88.286,7.0,2,wall_halo
246.913,-88.286,10.0,3,wall_halo
246.913,-88.286,13.0,4,wall_halo
246.913,-88.286,16.0,5,wall_halo
246.913,-88.286,19.0,6,wall_halo
241.417,-97.353,1.0,0,wall_halo
241.417,-97.353,4.0,1,wall_halo
241.417,-97.353,7.0,2,wall_halo
241.417,-97.353,10.0,3,wall_halo
241.417,-97.353,13.0,4,wall_halo
241.417,-97.353,16.0,5,wall_halo
241.417,-97.353,19.0,6,wall_halo
238.668,-101.886,1.0,0,wall_halo
238.668,-101.886,4.0,1,wall_halo
238.668,-101.886,7.0,2,wall_halo
238.668,-101.886,10.0,3,wall_halo
238.668,-101.886,13.0,4,wall_halo
238.668,-101.886,16.0,5,wall_halo
238.668,-101.886,19.0,6,wall_halo
235.92,-106.42,1.0,0,wall_halo
235.92,-106.42,4.0,1,wall_halo
235.92,-106.42,7.0,2,wall_halo
235.92,-106.42,10.0,3,wall_halo
235.92,-106.42,13.0,4,wall_halo
235.92,-106.42,16.0,5,wall_halo
235.92,-106.42,19.0,6,wall_halo
234.109,-112.593,1.0,0,wall_halo
234.109,-112.593,4.0,1,wall_halo
234.109,-112.593,7.0,2,wall_halo
234.109,-112.593,10.0,3,wall_halo
234.109,-112.593,13.0,4,wall_halo
234.109,-112.593,16.0,5,wall_halo
234.109,-112.593,19.0,6,wall_halo
233.957,-117.956,1.0,0,wall_halo
233.957,-117.956,4.0,1,wall_halo
233.957,-117.956,7.0,2,wall_halo
233.957,-117.956,10.0,3,wall_halo
233.957,-117.956,13.0,4,wall_halo
233.957,-117.956,16.0,5,wall_halo
233.957,-117.956,19.0,6,wall_halo
233.805,-123.319,1.0,0,wall_halo
233.805,-123.319,4.0,1,wall_halo
233.805,-123.319,7.0,2,wall_halo
233.805,-123.319,10.0,3,wall_halo
233.805,-123.319,13.0,4,wall_halo
233.805,-123.319,16.0,5,wall_halo
233.805,-123.319,19.0,6,wall_halo
233.653,-128.682,1.0,0,wall_halo
233.653,-128.682,4.0,1,wall_halo
233.653,-128.682,7.0,2,wall_halo
233.653,-128.682,10.0,3,wall_halo
233.653,-128.682,13.0,4,wall_halo
233.653,-128.682,16.0,5,wall_halo
233.653,-128.682,19.0,6,wall_halo
236.661,-135.085,1.0,0,wall_halo
236.661,-135.085,4.0,1,wall_halo
236.661,-135.085,7.0,2,wall_halo
236.661,-135.085,10.0,3,wall_halo
236.661,-135.085,13.0,4,wall_halo
236.661,-135.085,16.0,5,wall_halo
236.661,-135.085,19.0,6,wall_halo
240.933,-138.465,1.0,0,wall_halo
240.933,-138.465,4.0,1,wall_halo
240.933,-138.465,7.0,2,wall_halo
240.933,-138.465,10.0,3,wall_halo
240.933,-138.465,13.0,4,wall_halo
240.933,-138.465,16.0,5,wall_halo
240.933,-138.465,19.0,6,wall_halo
245.205,-141.845,1.0,0,wall_halo
245.205,-141.845,4.0,1,wall_halo
245.205,-141.845,7.0,2,wall_halo
245.205,-141.845,10.0,3,wall_halo
245.205,-141.845,13.0,4,wall_halo
245.205,-141.845,16.0,5,wall_halo
245.205,-141.845,19.0,6,wall_halo
249.477,-145.226,1.0,0,wall_halo
249.477,-145.226,4.0,1,wall_halo
249.477,-145.226,7.0,2,wall_halo
249.477,-145.226,10.0,3,wall_halo
249.477,-145.226,13.0,4,wall_halo
249.477,-145.226,16.0,5,wall_halo
249.477,-145.226,19.0,6,wall_halo
253.749,-148.606,1.0,0,wall_halo
253.749,-148.606,4.0,1,wall_halo
253.749,-148.606,7.0,2,wall_halo
253.749,-148.606,10.0,3,wall_halo
253.749,-148.606,13.0,4,wall_halo
253.749,-148.606,16.0,5,wall_halo
253.749,-148.606,19.0,6,wall_halo
258.021,-151.986,1.0,0,wall_halo
258.021,-151.986,4.0,1,wall_halo
258.021,-151.986,7.0,2,wall_halo
258.021,-151.986,10.0,3,wall_halo
258.021,-151.986,13.0,4,wall_halo
258.021,-151.986,16.0,5,wall_halo
258.021,-151.986,19.0,6,wall_halo
264.502,-154.128,1.0,0,wall_halo
264.502,-154.128,4.0,1,wall_halo
264.502,-154.128,7.0,2,wall_halo
264.502,-154.128,10.0,3,wall_halo
264.502,-154.128,13.0,4,wall_halo
264.502,-154.128,16.0,5,wall_halo
264.502,-154.128,19.0,6,wall_halo
269.929,-153.953,1.0,0,wall_halo
269.929,-153.953,4.0,1,wall_halo
269.929,-153.953,7.0,2,wall_halo
269.929,-153.953,10.0,3,wall_halo
269.929,-153.953,13.0,4,wall_halo
269.929,-153.953,16.0,5,wall_halo
269.929,-153.953,19.0,6,wall_halo
275.356,-153.779,1.0,0,wall_halo
275.356,-153.779,4.0,1,wall_halo
275.356,-153.779,7.0,2,wall_halo
275.356,-153.779,10.0,3,wall_halo
275.356,-153.779,13.0,4,wall_halo
275.356,-153.779,16.0,5,wall_halo
275.356,-153.779,19.0,6,wall_halo
-286.466,-76.645,1.0,0,wall_halo
-286.466,-76.645,4.0,1,wall_halo
-286.466,-76.645,7.0,2,wall_halo
-286.466,-76.645,10.0,3,wall_halo
-286.466,-76.645,13.0,4,wall_halo
-286.466,-76.645,16.0,5,wall_halo
-286.466,-76.645,19.0,6,wall_halo
-286.252,-82.387,1.0,0,wall_halo
-286.252,-82.387,4.0,1,wall_halo
-286.252,-82.387,7.0,2,wall_halo
-286.252,-82.387,10.0,3,wall_halo
-286.252,-82.387,13.0,4,wall_halo
-286.252,-82.387,16.0,5,wall_halo
-286.252,-82.387,19.0,6,wall_halo
-286.039,-88.129,1.0,0,wall_halo
-286.039,-88.129,4.0,1,wall_halo
-286.039,-88.129,7.0,2,wall_halo
-286.039,-88.129,10.0,3,wall_halo
-286.039,-88.129,13.0,4,wall_halo
-286.039,-88.129,16.0,5,wall_halo
-286.039,-88.129,19.0,6,wall_halo
-285.826,-93.872,1.0,0,wall_halo
-285.826,-93.872,4.0,1,wall_halo
-285.826,-93.872,7.0,2,wall_halo
-285.826,-93.872,10.0,3,wall_halo
-285.826,-93.872,13.0,4,wall_halo
-285.826,-93.872,16.0,5,wall_halo
-285.826,-93.872,19.0,6,wall_halo
-285.613,-99.614,1.0,0,wall_halo
-285.613,-99.614,4.0,1,wall_halo
-285.613,-99.614,7.0,2,wall_halo
-285.613,-99.614,10.0,3,wall_halo
-285.613,-99.614,13.0,4,wall_halo
-285.613,-99.614,16.0,5,wall_halo
-285.613,-99.614,19.0,6,wall_halo
-285.399,-105.356,1.0,0,wall_halo
-285.399,-105.356,4.0,1,wall_halo
-285.399,-105.356,7.0,2,wall_halo
-285.399,-105.356,10.0,3,wall_halo
-285.399,-105.356,13.0,4,wall_halo
-285.399,-105.356,16.0,5,wall_halo
-285.399,-105.356,19.0,6,wall_halo
-280.015,-110.533,1.0,0,wall_halo
-280.015,-110.533,4.0,1,wall_halo
-280.015,-110.533,7.0,2,wall_halo
-280.015,-110.533,10.0,3,wall_halo
-280.015,-110.533,13.0,4,wall_halo
-280.015,-110.533,16.0,5,wall_halo
-280.015,-110.533,19.0,6,wall_halo
-274.641,-110.334,1.0,0,wall_halo
-274.641,-110.334,4.0,1,wall_halo
-274.641,-110.334,7.0,2,wall_halo
-274.641,-110.334,10.0,3,wall_halo
-274.641,-110.334,13.0,4,wall_halo
-274.641,-110.334,16.0,5,wall_halo
-274.641,-110.334,19.0,6,wall_halo
-269.267,-110.136,1.0,0,wall_halo
-269.267,-110.136,4.0,1,wall_halo
-269.267,-110.136,7.0,2,wall_halo
-269.267,-110.136,10.0,3,wall_halo
-269.267,-110.136,13.0,4,wall_halo
-269.267,-110.136,16.0,5,wall_halo
-269.267,-110.136,19.0,6,wall_halo
-263.893,-109.937,1.0,0,wall_halo
-263.893,-109.937,4.0,1,wall_halo
-263.893,-109.937,7.0,2,wall_halo
-263.893,-109.937,10.0,3,wall_halo
-263.893,-109.937,13.0,4,wall_halo
-263.893,-109.937,16.0,5,wall_halo
-263.893,-109.937,19.0,6,wall_halo
-258.519,-109.738,1.0,0,wall_halo
-258.519,-109.738,4.0,1,wall_halo
-258.519,-109.738,7.0,2,wall_halo
-258.519,-109.738,10.0,3,wall_halo
-258.519,-109.738,13.0,4,wall_halo
-258.519,-109.738,16.0,5,wall_halo
-258.519,-109.738,19.0,6,wall_halo
-253.145,-109.54,1.0,0,wall_halo
-253.145,-109.54,4.0,1,wall_halo
-253.145,-109.54,7.0,2,wall_halo
-253.145,-109.54,10.0,3,wall_halo
-253.145,-109.54,13.0,4,wall_halo
-253.145,-109.54,16.0,5,wall_halo
-253.145,-109.54,19.0,6,wall_halo
-247.771,-109.341,1.0,0,wall_halo
-247.771,-109.341,4.0,1,wall_halo
-247.771,-109.341,7.0,2,wall_halo
-247.771,-109.341,10.0,3,wall_halo
-247.771,-109.341,13.0,4,wall_halo
-247.771,-109.341,16.0,5,wall_halo
-247.771,-109.341,19.0,6,wall_halo
-242.785,-103.779,1.0,0,wall_halo
-242.785,-103.779,4.0,1,wall_halo
-242.785,-103.779,7.0,2,wall_halo
-242.785,-103.779,10.0,3,wall_halo
-242.785,-103.779,13.0,4,wall_halo
-242.785,-103.779,16.0,5,wall_halo
-242.785,-103.779,19.0,6,wall_halo
-242.998,-98.037,1.0,0,wall_halo
-242.998,-98.037,4.0,1,wall_halo
-242.998,-98.037,7.0,2,wall_halo
-242.998,-98.037,10.0,3,wall_halo
-242.998,-98.037,13.0,4,wall_halo
-242.998,-98.037,16.0,5,wall_halo
-242.998,-98.037,19.0,6,wall_halo
-243.212,-92.295,1.0,0,wall_halo
-243.212,-92.295,4.0,1,wall_halo
-243.212,-92.295,7.0,2,wall_halo
-243.212,-92.295,10.0,3,wall_halo
-243.212,-92.295,13.0,4,wall_halo
-243.212,-92.295,16.0,5,wall_halo
-243.212,-92.295,19.0,6,wall_halo
-243.425,-86.553,1.0,0,wall_halo
-243.425,-86.553,4.0,1,wall_halo
-243.425,-86.553,7.0,2,wall_halo
-243.425,-86.553,10.0,3,wall_halo
-243.425,-86.553,13.0,4,wall_halo
-243.425,-86.553,16.0,5,wall_halo
-243.425,-86.553,19.0,6,wall_halo
-243.638,-80.81,1.0,0,wall_halo
-243.638,-80.81,4.0,1,wall_halo
-243.638,-80.81,7.0,2,wall_halo
-243.638,-80.81,10.0,3,wall_halo
-243.638,-80.81,13.0,4,wall_halo
-243.638,-80.81,16.0,5,wall_halo
-243.638,-80.81,19.0,6,wall_halo
-243.851,-75.068,1.0,0,wall_halo
-243.851,-75.068,4.0,1,wall_halo
-243.851,-75.068,7.0,2,wall_halo
-243.851,-75.068,10.0,3,wall_halo
-243.851,-75.068,13.0,4,wall_halo
-243.851,-75.068,16.0,5,wall_halo
-243.851,-75.068,19.0,6,wall_halo
-249.236,-69.891,1.0,0,wall_halo
-249.236,-69.891,4.0,1,wall_halo
-249.236,-69.891,7.0,2,wall_halo
-249.236,-69.891,10.0,3,wall_halo
-249.236,-69.891,13.0,4,wall_halo
-249.236,-69.891,16.0,5,wall_halo
-249.236,-69.891,19.0,6,wall_halo
-254.61,-70.09,1.0,0,wall_halo
-254.61,-70.09,4.0,1,wall_halo
-254.61,-70.09,7.0,2,wall_halo
-254.61,-70.09,10.0,3,wall_halo
-254.61,-70.09,13.0,4,wall_halo
-254.61,-70.09,16.0,5,wall_halo
-254.61,-70.09,19.0,6,wall_halo
-259.984,-70.288,1.0,0,wall_halo
-259.984,-70.288,4.0,1,wall_halo
-259.984,-70.288,7.0,2,wall_halo
-259.984,-70.288,10.0,3,wall_halo
-259.984,-70.288,13.0,4,wall_halo
-259.984,-70.288,16.0,5,wall_halo
-259.984,-70.288,19.0,6,wall_halo
-265.358,-70.487,1.0,0,wall_halo
-265.358,-70.487,4.0,1,wall_halo
-265.358,-70.487,7.0,2,wall_halo
-265.358,-70.487,10.0,3,wall_halo
-265.358,-70.487,13.0,4,wall_halo
-265.358,-70.487,16.0,5,wall_halo
-265.358,-70.487,19.0,6,wall_halo
-270.732,-70.686,1.0,0,wall_halo
-270.732,-70.686,4.0,1,wall_halo
-270.732,-70.686,7.0,2,wall_halo
-270.732,-70.686,10.0,3,wall_halo
-270.732,-70.686,13.0,4,wall_halo
-270.732,-70.686,16.0,5,wall_halo
-270.732,-70.686,19.0,6,wall_halo
-276.106,-70.885,1.0,0,wall_halo
-276.106,-70.885,4.0,1,wall_halo
-276.106,-70.885,7.0,2,wall_halo
-276.106,-70.885,10.0,3,wall_halo
-276.106,-70.885,13.0,4,wall_halo
-276.106,-70.885,16.0,5,wall_halo
-276.106,-70.885,19.0,6,wall_halo
-281.48,-71.083,1.0,0,wall_halo
-281.48,-71.083,4.0,1,wall_halo
-281.48,-71.083,7.0,2,wall_halo
-281.48,-71.083,10.0,3,wall_halo
-281.48,-71.083,13.0,4,wall_halo
-281.48,-71.083,16.0,5,wall_halo
-281.48,-71.083,19.0,6,wall_halo
-181.559,137.951,1.0,0,wall_halo
-181.559,137.951,4.0,1,wall_halo
-181.559,137.951,7.0,2,wall_halo
-181.559,137.951,10.0,3,wall_halo
-181.559,137.951,13.0,4,wall_halo
-181.559,137.951,16.0,5,wall_halo
-181.559,137.951,19.0,6,wall_halo
-181.425,132.195,1.0,0,wall_halo
-181.425,132.195,4.0,1,wall_halo
-181.425,132.195,7.0,2,wall_halo
-181.425,132.195,10.0,3,wall_halo
-181.425,132.195,13.0,4,wall_halo
-181.425,132.195,16.0,5,wall_halo
-181.425,132.195,19.0,6,wall_halo
-181.156,120.685,1.0,0,wall_halo
-181.156,120.685,4.0,1,wall_halo
-181.156,120.685,7.0,2,wall_halo
-181.156,120.685,10.0,3,wall_halo
-181.156,120.685,13.0,4,wall_halo
-181.156,120.685,16.0,5,wall_halo
-181.156,120.685,19.0,6,wall_halo
-181.021,114.93,1.0,0,wall_halo
-181.021,114.93,4.0,1,wall_halo
-181.021,114.93,7.0,2,wall_halo
-181.021,114.93,10.0,3,wall_halo
-181.021,114.93,13.0,4,wall_halo
-181.021,114.93,16.0,5,wall_halo
-181.021,114.93,19.0,6,wall_halo
-175.186,109.685,1.0,0,wall_halo
-175.186,109.685,4.0,1,wall_halo
-175.186,109.685,7.0,2,wall_halo
-175.186,109.685,10.0,3,wall_halo
-175.186,109.685,13.0,4,wall_halo
-175.186,109.685,16.0,5,wall_halo
-175.186,109.685,19.0,6,wall_halo
-168.765,109.834,1.0,0,wall_halo
-168.765,109.834,4.0,1,wall_halo
-168.765,109.834,7.0,2,wall_halo
-168.765,109.834,10.0,3,wall_halo
-168.765,109.834,13.0,4,wall_halo
-168.765,109.834,16.0,5,wall_halo
-168.765,109.834,19.0,6,wall_halo
-162.344,109.982,1.0,0,wall_halo
-162.344,109.982,4.0,1,wall_halo
-162.344,109.982,7.0,2,wall_halo
-162.344,109.982,10.0,3,wall_halo
-162.344,109.982,13.0,4,wall_halo
-162.344,109.982,16.0,5,wall_halo
-162.344,109.982,19.0,6,wall_halo
-156.759,115.492,1.0,0,wall_halo
-156.759,115.492,4.0,1,wall_halo
-156.759,115.492,7.0,2,wall_halo
-156.759,115.492,10.0,3,wall_halo
-156.759,115.492,13.0,4,wall_halo
-156.759,115.492,16.0,5,wall_halo
-156.759,115.492,19.0,6,wall_halo
-157.027,127.002,1.0,0,wall_halo
-157.027,127.002,4.0,1,wall_halo
-157.027,127.002,7.0,2,wall_halo
-157.027,127.002,10.0,3,wall_halo
-157.027,127.002,13.0,4,wall_halo
-157.027,127.002,16.0,5,wall_halo
-157.027,127.002,19.0,6,wall_halo
-157.162,132.757,1.0,0,wall_halo
-157.162,132.757,4.0,1,wall_halo
-157.162,132.757,7.0,2,wall_halo
-157.162,132.757,10.0,3,wall_halo
-157.162,132.757,13.0,4,wall_halo
-157.162,132.757,16.0,5,wall_halo
-157.162,132.757,19.0,6,wall_halo
-157.296,138.512,1.0,0,wall_halo
-157.296,138.512,4.0,1,wall_halo
-157.296,138.512,7.0,2,wall_halo
-157.296,138.512,10.0,3,wall_halo
-157.296,138.512,13.0,4,wall_halo
-157.296,138.512,16.0,5,wall_halo
-157.296,138.512,19.0,6,wall_halo
-163.131,143.757,1.0,0,wall_halo
-163.131,143.757,4.0,1,wall_halo
-163.131,143.757,7.0,2,wall_halo
-163.131,143.757,10.0,3,wall_halo
-163.131,143.757,13.0,4,wall_halo
-163.131,143.757,16.0,5,wall_halo
-163.131,143.757,19.0,6,wall_halo
-169.553,143.608,1.0,0,wall_halo
-169.553,143.608,4.0,1,wall_halo
-169.553,143.608,7.0,2,wall_halo
-169.553,143.608,10.0,3,wall_halo
-169.553,143.608,13.0,4,wall_halo
-169.553,143.608,16.0,5,wall_halo
-169.553,143.608,19.0,6,wall_halo
-175.974,143.46,1.0,0,wall_halo
-175.974,143.46,4.0,1,wall_halo
-175.974,143.46,7.0,2,wall_halo
-175.974,143.46,10.0,3,wall_halo
-175.974,143.46,13.0,4,wall_halo
-175.974,143.46,16.0,5,wall_halo
-175.974,143.46,19.0,6,wall_halo
-112.033,218.083,1.0,0,wall_halo
-112.033,218.083,4.0,1,wall_halo
-112.033,218.083,7.0,2,wall_halo
-112.033,218.083,10.0,3,wall_halo
-112.033,218.083,13.0,4,wall_halo
-112.033,218.083,16.0,5,wall_halo
-112.033,218.083,19.0,6,wall_halo
-112.31,223.64,1.0,0,wall_halo
-112.31,223.64,4.0,1,wall_halo
-112.31,223.64,7.0,2,wall_halo
-112.31,223.64,10.0,3,wall_halo
-112.31,223.64,13.0,4,wall_halo
-112.31,223.64,16.0,5,wall_halo
-112.31,223.64,19.0,6,wall_halo
-112.587,229.197,1.0,0,wall_halo
-112.587,229.197,4.0,1,wall_halo
-112.587,229.197,7.0,2,wall_halo
-112.587,229.197,10.0,3,wall_halo
-112.587,229.197,13.0,4,wall_halo
-112.587,229.197,16.0,5,wall_halo
-112.587,229.197,19.0,6,wall_halo
-112.863,234.754,1.0,0,wall_halo
-112.863,234.754,4.0,1,wall_halo
-112.863,234.754,7.0,2,wall_halo
-112.863,234.754,10.0,3,wall_halo
-112.863,234.754,13.0,4,wall_halo
-112.863,234.754,16.0,5,wall_halo
-112.863,234.754,19.0,6,wall_halo
-113.14,240.31,1.0,0,wall_halo
-113.14,240.31,4.0,1,wall_halo
-113.14,240.31,7.0,2,wall_halo
-113.14,240.31,10.0,3,wall_halo
-113.14,240.31,13.0,4,wall_halo
-113.14,240.31,16.0,5,wall_halo
-113.14,240.31,19.0,6,wall_halo
-113.416,245.867,1.0,0,wall_halo
-113.416,245.867,4.0,1,wall_halo
-113.416,245.867,7.0,2,wall_halo
-113.416,245.867,10.0,3,wall_halo
-113.416,245.867,13.0,4,wall_halo
-113.416,245.867,16.0,5,wall_halo
-113.416,245.867,19.0,6,wall_halo
-120.764,250.79,1.0,0,wall_halo
-120.764,250.79,4.0,1,wall_halo
-120.764,250.79,7.0,2,wall_halo
-120.764,250.79,10.0,3,wall_halo
-120.764,250.79,13.0,4,wall_halo
-120.764,250.79,16.0,5,wall_halo
-120.764,250.79,19.0,6,wall_halo
